"","distance_from_home","distance_from_last_transaction","ratio_to_median_purchase_price","repeat_retailer","used_chip","used_pin_number","online_order","fraud"
"8662",1.86364088777088,2.75016145054505,0.522066963029348,0,0,0,1,0
"11781",54.2752289334933,0.0673888800180955,21.0835670557161,1,0,0,1,1
"9176",175.935936229581,14.3566732909475,0.644376889819822,1,0,0,1,1
"15858",207.224787222939,4.47093912889487,1.21875395240028,1,0,0,1,1
"2405",23.1497320554257,1.29036159967603,0.422822711524571,1,0,0,1,0
"11743",11.8769372339496,0.00318453871211987,7.48238830736626,1,0,0,1,1
"3322",8.10440444231882,0.0414560731721223,3.28154211450514,1,0,0,1,0
"2378",22.7772839960589,0.760554292964478,1.00189058523592,1,0,0,1,0
"16799",0.611739023853917,3.86548908448251,4.50980143757523,0,0,0,0,1
"10546",9.25641291033361,0.225062335392943,16.3324955907158,1,0,0,1,1
"7210",6.90052423502586,2.03423365241314,0.419904133451055,1,1,0,1,0
"6478",3.10603386517264,0.0709431634832798,0.417097732232691,1,0,0,1,0
"6125",23.4310402621636,2.17810322404363,1.36889855532233,1,0,1,0,0
"1183",20.1695840455171,0.0668603302046001,1.94735441013449,1,1,0,1,0
"17280",1.91795095857114,496.906521251058,1.29429407265717,1,0,0,1,1
"10023",47.4733370448601,7.5431518813529,8.02495814789784,1,0,0,1,1
"6559",22.907655202124,1.34243889773162,0.945010580514375,1,1,1,1,0
"12201",12.600836399623,0.896551087472095,4.83701245863051,1,1,0,1,1
"11596",9.54162780912896,0.109603504635826,5.87227135256126,1,0,0,1,1
"16196",0.667324200463993,1.63041046243739,4.9520025328405,0,1,0,1,1
"14740",176.353928704629,0.0575099998280012,11.6593467254015,1,0,1,1,1
"2484",8.26154322232456,7.93162734252717,2.79533397581966,1,0,0,1,0
"10264",74.3265423393919,2.96416317450619,10.8709947097428,1,0,0,1,1
"12696",16.639013438195,0.00543335624459889,4.07037436795569,1,0,0,1,1
"6458",42.7014120214152,1.20223822244493,0.25652402605613,1,1,0,0,0
"10323",26.9674048436528,0.269021159857854,95.5099857543193,1,1,0,1,1
"15279",1.08716910951295,0.441378208654697,7.06575310532049,0,0,0,1,1
"4793",14.7838333001709,2.52872046673336,0.759299629540018,1,0,0,1,0
"1818",1.32969872914202,0.880209791767385,0.376530061949945,0,0,0,1,0
"12231",41.1270160753404,0.132552711286562,4.89975191180146,1,0,0,1,1
"4728",43.3325189336568,0.39914775173325,0.128000026397031,1,0,0,0,0
"3579",189.04795592289,1.0746200077304,2.02906653891661,1,0,0,0,0
"11402",179.427575197531,20.0485473778866,4.59027492316635,1,0,0,1,1
"1435",76.5298630673007,1.02080043642931,1.71248111971811,1,1,1,1,0
"8705",1.2405954645438,1.44341972609029,0.556701544000571,0,0,0,1,0
"3340",2.8157199204382,0.203808254451225,0.436193761880802,1,0,0,1,0
"17076",6.14672480290354,1.33773968217236,5.10755496908797,1,0,0,1,1
"14882",105.451077330025,0.275147805013236,0.451967137939471,1,0,0,1,1
"10895",2.39418739187124,0.432528203903016,10.2468595103894,1,1,0,1,1
"9048",9.76525213746413,1.56644974595398,0.213546391551535,1,1,0,1,0
"6284",3.61164599734192,0.709339011145622,1.93214845538885,1,0,1,0,0
"5862",5.0555269459828,3.02347943077206,0.808839078422153,1,0,0,0,0
"3142",3.25172961224187,1.89554349460803,1.32189696302888,1,1,0,0,0
"14326",338.841010465122,0.258422735611232,1.92673352984929,1,0,0,1,1
"10507",173.543247204446,2.49752835467044,0.243443624933934,1,0,0,1,1
"12380",5.96828992726461,0.762160902846441,4.72286702811128,1,0,0,1,1
"5234",33.1257512924206,1.42506937348887,3.77752793578592,1,0,0,0,0
"14111",18.7326588863214,4.76393214774483,5.60526400651962,1,1,0,1,1
"5642",1.93532454018979,34.4140793970818,0.781093785912864,1,1,0,1,0
"1175",1.84770303796182,20.9316140597833,0.21467588828511,0,0,0,0,0
"3561",8.19260573746042,0.169825355970354,0.266677119837094,1,0,0,1,0
"14850",19.4406248735479,0.596224192649366,5.85539759554109,1,0,0,1,1
"11733",19.6140164914944,1.76622985102049,9.36396732951416,1,0,0,1,1
"16112",4.2342915359556,2.00124982530836,4.6698423869825,1,0,0,1,1
"13809",3.2838059318712,1.48518106266511,6.40838332404433,1,1,0,1,1
"13290",146.681259095161,49.250517805413,18.3211983655603,1,0,0,1,1
"12071",5.38621983947875,1.37948137867772,11.9957926895465,1,1,0,1,1
"12965",159.272321792707,2.40398534181708,7.1152031945192,1,1,0,1,1
"15643",2.56531384303753,0.629635882767462,6.4258573602615,1,0,0,1,1
"17159",7.02269215800855,0.524926894343413,7.82268769577042,1,1,0,1,1
"2835",22.6695302314328,15.8719654479832,3.39786063023104,1,0,0,0,0
"13453",16.7485082726956,0.154746132716095,15.4810208798545,1,1,0,1,1
"9775",83.574060256806,146.701078210651,1.58300157015256,1,0,0,1,1
"12515",133.379047118458,20.6902538059623,0.679260516472347,1,0,0,1,1
"16552",1.80104933980095,9.11862577268587,4.50204379992906,0,1,0,1,1
"11207",135.899336642998,0.595900296162734,5.48038507487315,1,0,0,0,1
"6585",2.74012288950657,0.363771547519289,0.245121921988243,1,0,0,0,0
"4566",21.1457167630871,0.251827755996089,0.52028573795459,1,0,0,1,0
"14638",132.278435091097,0.0585195356397938,3.57649505372807,1,0,0,1,1
"12216",214.137572079046,2.29527719528183,9.40135442514467,1,1,0,1,1
"13135",117.953420307794,1.15850973621941,0.230525599487244,1,0,0,1,1
"11423",0.930746668768768,1.21019054986727,7.10430800004698,0,0,0,1,1
"13011",0.536432438286941,1.35606302062589,4.64947854566181,0,1,0,1,1
"7434",3.29578462413492,55.6414881078203,0.150231842674846,1,1,0,1,0
"15467",11.5288346450636,0.281065178052522,5.02486913314544,1,0,0,1,1
"13739",10.8223366416446,2.85118329484928,11.2833503048345,1,0,0,1,1
"2956",36.9963786218663,3.27281314358365,2.00510247731752,1,0,0,1,0
"13867",1.1754083665063,0.504189191096017,5.59229801002019,0,0,0,1,1
"1794",54.3164041574195,1.28910888662926,1.31338138282676,1,0,0,1,0
"11129",2.83599584724406,3.5409912649901,4.57541686505159,1,0,0,1,1
"15902",8.14423077976507,1.04408333520863,7.16289847864682,1,0,0,1,1
"1965",2.37821292758521,0.501017678248886,2.72636278343847,1,0,0,0,0
"3115",5.66176455193254,0.398567723818284,0.956754992070364,1,0,0,0,0
"10892",6.575320168086,5.43674472934555,4.55297114791606,1,0,0,1,1
"650",1.36327608192184,0.105409378211543,0.562925208393004,0,0,0,1,0
"9112",152.520920824079,0.0773927240424786,0.716600195098746,1,1,0,1,0
"17430",9.9014792827582,5.9014969807946,4.41610578753911,1,0,0,1,1
"16699",1.68948118753761,0.798745376865097,11.9376592972852,0,1,0,1,1
"6038",22.1493827834643,1.11821535623463,0.271870774932697,1,0,0,1,0
"12799",7.74112300406795,0.470267348367067,4.49374284494679,1,0,0,1,1
"17735",14.4985007984956,0.437153199919209,5.03687388495075,1,0,0,1,1
"14197",1.01308460879623,0.420409769251162,10.7665867116211,0,1,0,1,1
"13928",1.62099232743648,0.436250094882836,8.45069834150547,0,1,0,1,1
"15348",23.9992856125369,0.457031418683388,8.54269425962927,1,0,0,1,1
"10495",5.69090407499175,2.63519446399539,4.53952859316313,1,0,0,1,1
"6965",43.1682124650631,0.101087919411844,3.03999124096666,1,0,0,1,0
"3131",3.55811207158419,0.49813839006375,0.167918913028034,1,0,0,1,0
"5468",3.23931595988467,6.03098791931089,1.11070479810555,1,1,0,1,0
"7444",3.45608270996067,0.809894235262803,0.844498241846209,1,0,0,1,0
"11498",259.172830674679,3.37147929727668,0.881582666994055,1,0,0,1,1
"998",8.56667459307129,0.206821950797243,0.313257991627463,1,0,0,0,0
"15404",158.547176148734,0.573307015258078,1.07665719387235,1,0,0,1,1
"9401",5.56891149402832,2.12096544852695,9.61290911932043,1,0,0,1,1
"11260",12.3919756959012,27.7692362601436,7.55217867276431,1,0,0,1,1
"11135",12.7766929043317,2.88390167688712,4.05203907748416,1,0,0,1,1
"12837",17.8266625643642,12.2914764357815,5.69868661011776,1,0,0,1,1
"1556",5.17986454944708,2.67467730576954,2.33355454219676,1,0,0,0,0
"16678",26.5173496223635,186.799839534643,2.69553225046941,1,0,0,1,1
"7992",11.4371475661841,1.04446002608247,0.11259575739849,1,0,0,1,0
"11645",10.3008597963144,1.18852669067013,7.80606625339527,1,0,0,1,1
"2154",6.73013975589807,0.0495211591189314,2.19544747775852,1,0,0,1,0
"3020",10.3170540430913,2.89907316740109,0.142160111271916,1,0,0,1,0
"6565",12.984598613394,0.898515819077851,0.579120424471299,1,1,0,0,0
"15238",190.068384928213,1.79016774194522,0.951765111704632,1,0,0,1,1
"1910",460.431875832079,12.6225458784271,0.261260099851971,1,0,0,0,0
"4776",12.0357738156418,0.043973224902403,1.76041793754645,1,0,0,1,0
"11483",375.218324050018,0.564721600628664,0.163246127340667,1,0,0,1,1
"5621",31.4922826009526,0.239421454969665,0.193490011123629,1,0,0,1,0
"6302",1.13795721779078,2.43121322134595,2.24097936973574,0,0,1,1,0
"14074",0.401441745667963,1.45949294703234,4.61872992069436,0,1,0,1,1
"11475",1.6392755085768,3.42692864956299,5.19293484808209,0,0,0,1,1
"4687",4.02613824330527,3.52842555544271,1.64073878368988,1,0,0,0,0
"4175",50.5975205317042,1.93786592289448,0.536150390375263,1,1,0,1,0
"1221",7.99722724234401,0.109571067305426,0.762823524295989,1,0,0,1,0
"3754",7.48076366402197,0.635386638827283,0.247338148112949,1,0,0,0,0
"7538",37.1657581237798,1.84390646932588,1.03807268345312,1,1,0,1,0
"1573",2.45684571294152,0.250675657672738,1.06730017270846,1,1,0,1,0
"9888",122.956458086471,1.20785183273776,2.72068000902796,1,0,0,1,1
"15798",32.0697679199868,0.0920541935410211,8.08235458523627,1,1,0,1,1
"4154",15.4005147023717,7.44953970016687,2.519161015059,1,0,0,1,0
"10143",3.51112866386292,0.0834803713873079,11.075424860659,1,0,0,1,1
"7109",1.12579324417243,0.264991054930146,2.43682820451207,0,0,0,1,0
"12359",1.84034181948955,0.609896364620876,7.05932659132495,0,0,0,1,1
"17800",11.0928299316712,4.11735347521972,13.2734289930025,1,0,0,1,1
"8304",3.93527234780201,0.942437049382252,1.75797878963784,1,0,0,1,0
"4156",161.545844731706,1.60196846857359,0.935352026349469,1,0,0,0,0
"10171",257.96896932467,3.67263339730661,2.99276888074072,1,0,0,1,1
"14306",0.633313223422319,0.162457007475675,7.92490529146059,0,0,0,1,1
"11834",3.54980056390561,1.23320036704482,9.41312593183723,1,1,0,1,1
"14969",1.18677988869074,0.252913200597896,16.0182747332301,0,1,0,1,1
"13658",8.85297904777035,0.0447475183174131,6.7980984110258,1,0,0,1,1
"9586",7.74258429574431,0.0948048532962195,5.63844076938494,1,1,0,1,1
"10548",4.79097542735121,2.3176903256344,5.56169646748285,1,1,0,1,1
"96",1.3553532436186,0.619843519006544,3.76633355305608,0,1,0,1,0
"7230",12.7196558019684,3.14924188186864,0.243264310398758,1,1,0,1,0
"16054",89.0566375558198,5.18014354375516,7.26745432120977,1,1,0,1,1
"16466",15.1998725534601,0.68122394450691,34.4255000348966,1,1,0,1,1
"8223",24.1961290567294,0.375240516845759,0.403965825489765,1,0,0,1,0
"17119",7.01931199204614,0.215361801285186,4.19951958951525,1,1,0,1,1
"4309",69.5611785060862,0.489154566531026,1.03952950627816,1,0,1,1,0
"7065",11.163168062327,0.182597048910254,0.519762358034257,1,0,0,1,0
"17548",313.234064939295,0.206166134881287,0.820305136784155,1,0,0,1,1
"2635",4.2658902293016,0.0348889762848471,0.597474146312612,1,0,1,0,0
"14925",1.90649925391909,9.89227158633135,5.40781561761417,1,0,0,1,1
"16946",4.16835243138471,0.0397062714965573,14.034042634219,1,0,0,1,1
"2129",2.86781788070166,0.142918917869992,1.98904763788082,1,1,0,1,0
"9945",101.391908659623,0.163203206468516,5.72432351697143,1,0,0,1,1
"10852",116.978152311619,0.374370724213031,0.177002312198935,1,0,0,1,1
"13183",410.443228695114,1.38446301900219,5.0974516843377,1,0,0,0,1
"16444",9.10937880485502,0.0819989664551026,4.88981162557663,1,1,0,1,1
"13862",3.54995156279375,0.161664554604867,5.09484942809836,1,0,0,1,1
"7511",17.857998296518,0.422579140505673,1.40367745726006,1,1,0,1,0
"3869",32.7214936061057,0.720262181688504,1.41077838652225,1,0,0,1,0
"15862",4.44532948995725,1.19895674572369,4.05735261107387,1,0,0,1,1
"15997",115.742316328596,0.273691246172152,1.9300991769704,1,0,0,1,1
"6113",56.902963530032,0.402413446602612,2.08935757538826,1,0,0,1,0
"6232",15.5224374588286,30.1976218011933,2.0906743177007,1,1,0,0,0
"10756",139.982958069978,2.38635684827499,3.40668321308054,1,0,0,1,1
"14991",3.18106593976287,4.4087426478682,4.30445976280797,1,1,0,1,1
"11750",137.080279400921,0.79963577698222,4.88163305313132,1,0,0,1,1
"7237",3.67609853268328,0.779063554584532,1.88348218037071,1,0,0,1,0
"16604",1.28384297734082,7.17772164683264,12.364439713775,0,1,0,1,1
"5509",4.11951506209684,0.496784530238909,1.4554167311171,1,0,0,1,0
"2662",52.1258177733529,1.33950597716923,0.828440146435505,1,1,0,1,0
"3778",4.2710762024068,0.579361168508316,0.4231665734762,1,1,0,1,0
"1679",0.713371287578511,1.07196282838976,0.17171902834587,0,0,1,1,0
"10405",121.030391901578,0.0266929568965948,3.35692686454309,1,0,0,1,1
"1662",0.550423907387844,1.91640573208037,0.35388319931149,0,0,1,0,0
"13874",15.5884410689355,3.5429902578839,5.91519316539076,1,0,0,1,1
"14801",60.9414300926365,3.3055654552087,10.5620246219414,1,0,0,1,1
"6890",12.2284363034402,0.573851374720772,0.639958671315773,1,0,0,1,0
"11515",167.283363825,0.050133929849422,0.91817225747927,1,0,0,1,1
"11468",19.0050861954492,2.11234568375046,6.37979136688026,1,1,0,1,1
"4831",7.32904852434271,8.4000850549462,0.576660572408974,1,1,0,1,0
"306",10.2767155525888,0.564051060279119,0.341840709776339,1,1,0,0,0
"267",1.29737088378406,1.80530361108885,0.627834963659802,0,1,1,1,0
"7893",45.3574903594585,0.211509020470501,1.65599093341827,1,0,0,1,0
"5628",5.96155191394907,9.65322803379994,0.53141792656695,1,0,0,1,0
"1476",0.795857102919244,0.644674481529264,1.10091026632055,0,0,0,0,0
"14793",6.58786975093963,0.254691922124725,7.70788345974556,1,0,0,1,1
"1462",1.78746925601019,0.126816594391704,0.580073194406581,0,1,0,0,0
"540",8.81477896113312,2.41118085970448,0.0855269388236437,1,1,0,1,0
"6335",10.965977784755,88.8594315833825,0.150817713452659,1,0,0,0,0
"9325",9.27417806671701,1.07102626033594,8.99910025721389,1,1,0,1,1
"12038",202.684822589409,0.752542100430611,0.437348938044727,1,0,0,1,1
"4714",17.5546816642731,2.54682904752785,0.676297847501867,1,1,0,1,0
"6878",26.1313241788611,1.87327648708572,0.552080228498264,1,0,0,1,0
"17439",19.542171918689,0.0945295942219427,16.4591716601256,1,0,0,1,1
"7561",19.4469504265104,0.0619972986464524,0.763934151195639,1,0,0,1,0
"9184",3.64940283414194,255.068820941893,1.96551992891515,1,0,0,1,1
"4428",28.066129332267,1.94693578597201,1.45099994580065,1,0,0,1,0
"14130",12.6688795911394,8.64027556488456,4.41323597985381,1,0,0,1,1
"12373",27.8223314629051,0.575695742950946,7.24857769616223,1,1,0,1,1
"9251",3.04648203120163,3.26405969320166,4.18884796405981,1,0,0,1,1
"10779",10.2435884271417,64.1074165439311,1.8207931609262,1,0,0,1,1
"13776",0.969444053282403,103.786228864539,0.603448336841146,0,1,0,1,1
"11851",4.12102911057641,1.95824898805642,6.31078425077147,1,0,0,1,1
"7436",0.846494584191694,3.62645023089606,1.17124731671627,0,0,0,1,0
"17574",563.438891860933,0.780955690404672,3.87907474905151,1,0,0,1,1
"9668",124.9125838094,0.138105219221531,0.402291588611312,1,0,0,1,1
"16965",9.31369588429042,2.91473134621129,6.19783284451828,1,0,0,1,1
"6967",3.40007316867854,0.573120862330847,8.26444225692439,1,0,1,0,0
"4866",57.2809747105711,0.54697855541375,2.14778337715616,1,0,0,1,0
"17058",8.91262868431101,1.23412612587784,6.01636659634265,1,1,0,1,1
"3648",29.1657015359344,0.0937426569277328,2.05030617042724,1,0,0,1,0
"8505",55.1919811018844,0.436706774402585,2.13442206438058,1,0,0,1,0
"8203",17.187625074997,0.129239819009073,1.26842881554305,1,0,0,1,0
"14888",13.3439106491738,71.1257892823473,1.23612282728557,1,0,0,1,1
"14018",253.241976535198,0.224065773735545,0.786933194662689,1,0,0,1,1
"17704",37.8827894314573,0.654739153272732,4.00053011103038,1,0,0,1,1
"4083",87.3200356008444,0.046709125110173,0.80152408342238,1,0,0,0,0
"5164",15.3544622716086,1.24744039717467,0.681912424079699,1,0,0,1,0
"6249",11.8827723521753,2.92058463086222,0.234322083020384,1,0,0,1,0
"250",8.42100046396753,0.721918121985111,2.40843591754596,1,0,0,0,0
"3319",35.7468566775627,0.187493392168238,4.3053178888472,1,1,0,0,0
"6370",23.3013905749954,1.89611716417662,0.688651099239569,1,1,0,1,0
"5169",4.58273309654753,1.13405545318165,3.98150365973973,1,0,0,0,0
"14411",3.12307438114838,73.0547415592796,2.32888241081809,1,0,0,1,1
"14616",33.7038788906165,0.274595654040934,8.1822558315781,1,1,0,1,1
"11767",0.554655154965384,23.4999351624917,16.8482362453491,0,1,0,1,1
"15866",6.79615411724944,8.57921843283328,11.5171191155359,1,0,0,1,1
"7704",351.884733610653,0.00695191396679962,0.925515695816229,1,0,0,0,0
"4219",19.6564503699119,1.61522662138136,0.391881212277793,1,1,0,0,0
"2578",3.38765996287093,0.00798398097635413,1.14052012911762,1,1,0,1,0
"5215",6.37733308624582,9.81836447870432,1.09224190372198,1,0,0,1,0
"6720",2.64617163262499,3.23459988856039,0.561603144480557,1,1,0,0,0
"9732",275.92238359138,0.341445959736688,0.0786880723603013,1,0,0,1,1
"4961",19.5188668205324,15.4471595387679,0.70937134246027,1,1,0,0,0
"14132",0.535716816782569,3.38685437969329,5.21277657876591,0,1,0,1,1
"17235",62.2172470598049,97.3293386874502,1.01026592327675,1,0,0,1,1
"4158",139.834413170075,2.05855433162576,0.181315475098201,1,0,0,0,0
"9987",66.1064042530909,2.3691972761771,6.82714295508908,1,1,0,1,1
"9440",0.546509985033625,1.41467046506653,4.01667847830701,0,0,0,1,1
"17319",1.36845555769234,5.25339072033161,8.61401978530707,0,0,0,1,1
"13454",1.65830639531063,3.68030642286135,9.60549013492172,0,0,0,1,1
"14108",327.985474578057,2.32741417019525,0.345921718297523,1,0,0,1,1
"562",10.8635773856484,0.0200294615904039,0.531593531600131,1,0,0,1,0
"11425",148.114392043598,1.48741562623479,1.59033106129145,1,0,0,1,1
"171",9.78001722344464,0.701920386383474,0.467301432376531,1,0,1,1,0
"8318",4.25375969187295,0.0176112644717117,1.22786688357566,1,0,0,1,0
"6741",3.64144156384606,38.7542724452565,0.171897527885615,1,1,0,1,0
"10322",4.64682565659578,15.0690319409135,5.60112376453547,1,1,0,1,1
"13221",171.944010149054,2.02556318487116,0.848369073310909,1,0,0,1,1
"13387",13.6908042167458,0.301143290743434,6.41446622990023,1,0,0,1,1
"13735",11.4052484064727,6.05553511163989,4.63833682277871,1,1,0,1,1
"15759",24.2789512011145,76.2322039623874,0.221882558300634,1,0,0,1,1
"15524",4.33794183369627,6.66949055645648,10.3054389882711,1,0,0,1,1
"1892",63.3877395551136,14.6509624492878,0.85551329934233,1,1,1,1,0
"5945",8.46393385713517,0.182419549262398,0.827825889434661,1,1,0,0,0
"709",92.5832041899692,0.379900504825369,0.424863828377626,1,0,0,0,0
"10320",6.98784012875404,132.116983760359,0.298363699034196,1,0,0,1,1
"14588",17.510130898114,3.81309667880149,7.0934006821223,1,1,0,1,1
"123",116.80365643808,0.243256874673045,0.666372131163154,1,0,0,0,0
"2522",20.5133117468031,0.414655876661269,1.20820550373007,1,1,0,0,0
"6634",2.40008266112151,0.542255569441099,1.54387737027497,1,0,0,1,0
"11269",8.17124693205075,3.1299834699019,17.6196862993935,1,0,0,1,1
"5023",54.1318627687763,2.71345717604567,5.01236995060666,1,1,0,0,0
"16922",191.893894947335,0.0842961831653344,2.24717626447244,1,0,0,1,1
"13982",32.4968103664566,6.77828086652265,5.1514137316056,1,1,0,1,1
"10318",114.646295880002,4.98479154493158,5.38836403487828,1,1,0,1,1
"9721",145.401165502926,109.692738189984,1.70695174680072,1,0,0,1,1
"948",3.06704832944915,1.35794498327529,0.566839422462715,1,1,0,1,0
"15266",37.501362118576,52.7708010420109,1.45668064187147,1,0,0,1,1
"9406",13.8670836818049,20.0143001597465,6.63010934152005,1,0,0,1,1
"7139",4.83675787625491,0.0747618789302289,0.572949007512056,1,0,0,0,0
"7833",5.54864647513941,0.736979126869475,0.37651020551824,1,1,0,1,0
"9047",286.887159463589,2.24329528397749,3.35562626433335,1,0,0,0,0
"7294",13.0991286743023,34.2164868791425,1.24800345894369,1,0,0,1,0
"9279",106.524457479676,0.491321291240033,6.4940759180503,1,0,0,1,1
"2453",34.7318297759345,0.00932624250796323,1.32177481691626,1,0,0,1,0
"14217",3.5061651686515,0.530053255709368,6.74593269646958,1,0,0,1,1
"1085",2.27529463323159,0.0888169071779247,0.699765777737518,1,1,0,1,0
"1697",20.7714213250319,0.157615015810431,0.420526189299117,1,0,0,0,0
"13520",116.641601100546,1.26208539492323,0.410671678778132,1,0,0,1,1
